RXCUI,GN,NDC,SUPPRESS
402131,aripiprazole,31722082001,N
402131,aripiprazole,46708025545,N
402131,aripiprazole,65862066230,N
602964,aripiprazole,46708025445,N
616483,quetiapine,71205003130,N
616487,quetiapine,13668014958,N
616487,quetiapine,29300014801,N
616487,quetiapine,68788753806,N
616698,risperidone,63304064311,N
643019,aripiprazole,46708026010,N
672571,paliperidone,16714086901,N
672571,paliperidone,47335076783,N
721787,olanzapine,49884027711,N
721791,quetiapine,50228038210,N
721794,quetiapine,68180061501,N
721794,quetiapine,71093013802,N
853201,quetiapine,00904680161,N
856840,perphenazine,00378007301,N
351107,olanzapine,66993068838,N
351108,olanzapine,51407026430,N
351223,ziprasidone,72266016041,N
616487,quetiapine,51407006710,N
616487,quetiapine,71335135304,N
317174,quetiapine,68788948706,N
349490,aripiprazole,46708025771,N
351108,olanzapine,59746030912,N
314211,risperidone,51079046501,N
317174,quetiapine,55111018960,N
317174,quetiapine,70518028900,N
349553,aripiprazole,46708025810,N
402131,aripiprazole,16729027916,N
402131,aripiprazole,46708025531,N
402131,aripiprazole,68788716203,N
616487,quetiapine,50268063111,N
616487,quetiapine,71335092603,N
616698,risperidone,00378604628,N
672571,paliperidone,10147095401,N
848740,iloperidone,51672418004,N
312078,olanzapine,43598016478,N
312744,quetiapine,29300014701,N
317174,quetiapine,63629496402,N
349545,aripiprazole,43547030409,N
349547,aripiprazole,43547030703,N
616487,quetiapine,68788781303,N
721773,clozapine,00093541601,N
351108,olanzapine,55111026579,N
672571,paliperidone,10147095403,N
313778,ziprasidone,00904627245,N
351107,olanzapine,60505327700,N
351108,olanzapine,33342008612,N
401954,risperidone,65841064206,N
402131,aripiprazole,00093756956,N
602964,aripiprazole,13668021669,N
313778,ziprasidone,68001013906,N
317174,quetiapine,16729014810,N
317174,quetiapine,68084053311,N
349553,aripiprazole,72865018405,N
401954,risperidone,68382015606,N
402131,aripiprazole,63739041310,N
476179,clozapine,00093541784,N
616483,quetiapine,60687038201,N
616698,risperidone,00781531308,N
672569,paliperidone,60687047001,N
616705,risperidone,59746005022,N
616483,quetiapine,60687038211,N
402131,aripiprazole,68382008206,N
313778,ziprasidone,64679099402,N
853201,quetiapine,16729013217,N
859824,fluphenazine decanoate,42023012989,N
859841,fluphenazine,00378609705,N
859841,fluphenazine,51079048801,N
859867,haloperidol decanoate,63323046905,N
859975,asenapine,62332019960,N
859841,fluphenazine,70518031804,N
859867,haloperidol decanoate,72785000505,N
859835,fluphenazine,00121065402,N
859841,fluphenazine,51407046101,N
859871,haloperidol decanoate,60505602102,N
859975,asenapine,46708019910,N
859841,fluphenazine,70954027610,N
859871,haloperidol,00143929601,N
859975,asenapine,51991036160,N
859981,asenapine,46708019810,N
859841,fluphenazine,00527179101,N
859871,haloperidol decanoate,25021083405,N
865117,fluphenazine,00527178801,N
895670,quetiapine,50742063660,N
991039,chlorpromazine,00832030000,N
991039,chlorpromazine,00904712961,N
991044,promazine,51407043701,N
991188,chlorpromazine,68462086501,N
860918,fluphenazine,68084084601,N
865117,fluphenazine,00781143601,N
865117,fluphenazine,42291043501,N
865117,fluphenazine,43598003401,N
865123,fluphenazine,00781143701,N
865123,fluphenazine,43598003501,N
865123,fluphenazine,51407045901,N
895670,quetiapine,49884080602,N
991039,chlorpromazine,00832030010,N
991039,chlorpromazine,60687041911,N
991039,chlorpromazine,68462086101,N
991039,chlorpromazine,68462086110,N
991044,chlorpromazine,00527296437,N
991044,chlorpromazine,60687045201,N
991044,chlorpromazine,63304011401,N
991188,promazine,00527296537,N
991188,promazine,51079051701,N
991188,chlorpromazine,70710113302,N
991188,chlorpromazine,70771151004,N
991194,chlorpromazine,00832030100,N
991194,chlorpromazine,16714004801,N
991194,promazine,51079051920,N
991194,promazine,70710113001,N
991336,chlorpromazine,00832030210,N
991336,promazine,50268016411,N
991336,chlorpromazine,51079013020,N
991336,chlorpromazine,60687044101,N
991336,promazine,68462086301,N
991336,chlorpromazine,70771150804,N
1040041,lurasidone,62332049771,N
1298910,molindone,42806033601,N
991194,promazine,51407043501,N
991336,chlorpromazine,00832030200,N
991336,chlorpromazine,00904689461,N
1116448,acepromazine,13985058310,N
1298906,molindone,42806033801,N
859975,asenapine,51991036199,N
865117,fluphenazine,16714000201,N
900476,perazine,27102080308,N
991039,promazine,00781171501,N
991039,promazine,70710112901,N
991044,chlorpromazine,50268016515,N
991044,promazine,70771150901,N
991044,chlorpromazine,70771150901,N
991194,promazine,00832030189,N
1006801,clozapine,00093537601,N
1116450,acepromazine,11695007201,N
991188,promazine,51407043801,N
991188,promazine,70771151002,N
1606337,asenapine,59762109106,N
1719646,haloperidol,10147091101,N
1719803,haloperidol decanoate,00703702101,N
1719803,haloperidol,00703713103,N
1719803,haloperidol,10147092205,N
1719803,haloperidol decanoate,25021083301,N
1719803,haloperidol decanoate,67457040913,N
1719803,haloperidol,68083013801,N
1876502,haloperidol,68083011701,N
1719803,haloperidol decanoate,00143929501,N
1719803,haloperidol,00703702103,N
1719803,haloperidol,00703713101,N
1719803,haloperidol decanoate,00703713103,N
1719803,haloperidol,70069038301,N
1719803,haloperidol decanoate,72785000605,N
1719862,haloperidol,00703712103,N
1719862,haloperidol,70518252001,N
1719862,haloperidol decanoate,70518309700,N
1730076,chlorpromazine,55150031801,N
2102949,prochlorperazine,65145011925,N
2102949,prochlorperazine,65145011901,N
1719862,haloperidol decanoate,70069003005,N
1719803,haloperidol decanoate,70710146305,N
1719803,haloperidol,72785000605,N
1730078,promazine,00641139835,N
1876502,haloperidol,51991093399,N
2102949,perazine,43066009025,N
1719803,haloperidol,70710146305,N
2102949,perazine,43066009001,N
1431235,lurasidone,62332049610,N
197535,clozapine,51407008605,N
197535,clozapine,65862084678,N
197536,clozapine,51079092101,N
197536,clozapine,60429098901,N
197536,clozapine,65862084478,N
197754,haloperidol,00832156011,N
198324,trifluoperazine,00378240201,N
197754,haloperidol,68382008106,N
198076,perphenazine,00904659961,N
198077,perphenazine,70518071000,N
198078,perphenazine,00781104805,N
198078,perphenazine,68382059301,N
198078,perphenazine,70518303300,N
198159,perazine,00713013506,N
198270,thioridazine,53489050001,N
198365,prochlorperazine,50268068511,N
198365,prochlorperazine,55289022420,N
198076,perphenazine,70518094000,N
198078,perphenazine,00603506221,N
198078,perphenazine,00781104813,N
198159,prochlorperazine,00713013506,N
198159,prochlorperazine,52959035512,N
198270,thioridazine,53489050002,N
198322,perazine,35356082330,N
198323,trifluoperazine,00378241001,N
198365,perazine,10544028160,N
198365,prochlorperazine,33358030020,N
198365,prochlorperazine,51079054201,N
198365,perazine,55289022412,N
198365,prochlorperazine,55289022415,N
198365,perazine,71335054302,N
199387,risperidone,17856067303,N
282485,droperidol,00409118701,N
282485,droperidol,00517970225,N
283639,olanzapine,70771142106,N
283639,olanzapine,67184056605,N
283639,olanzapine,68084052911,N
198365,prochlorperazine,33358030060,N
198365,perazine,35356067230,N
198365,prochlorperazine,54348011402,N
200034,olanzapine,67184056101,N
283639,olanzapine,00904628761,N
283639,olanzapine,55111016860,N
198365,prochlorperazine,52959047615,N
198075,perphenazine,68382059405,N
198274,thioridazine,51079056601,N
198275,thioridazine,51079056701,N
200034,olanzapine,42292001220,N
198076,perphenazine,70771104104,N
198322,trifluoperazine,00378240101,N
198324,perazine,00781103201,N
198365,perazine,52959047602,N
198365,perazine,55289022404,N
198365,perazine,63187025190,N
198365,prochlorperazine,71335054304,N
198365,perazine,71335095202,N
199387,risperidone,27808000201,N
199387,risperidone,65862016730,N
200034,olanzapine,42292001201,N
200034,olanzapine,71335116801,N
200034,olanzapine,71335176001,N
204416,haloperidol,70518077600,N
283639,olanzapine,50268061415,N
198365,prochlorperazine,66267031830,N
198365,perazine,66267031830,N
198077,perphenazine,00904660061,N
198365,perazine,43063016006,N
198365,prochlorperazine,63187025130,N
198365,perazine,63629133501,N
198365,prochlorperazine,71335095203,N
199387,risperidone,60505038001,N
283639,olanzapine,62756055688,N
283639,olanzapine,14445011110,N
199387,risperidone,54838056330,N
198325,perazine,00781103401,N
200034,olanzapine,55111016379,N
309374,clozapine,65862084778,N
310670,haloperidol,70518220400,N
310672,haloperidol,71247015310,N
311386,loxapine,00527139401,N
312076,olanzapine,13668008805,N
310670,haloperidol,58657070001,N
310671,haloperidol,51079073420,N
310671,haloperidol,58657070101,N
310672,haloperidol,63187084203,N
310672,haloperidol,68382007910,N
311385,loxapine,70518034701,N
312076,olanzapine,50268061613,N
312076,olanzapine,51407026230,N
312076,olanzapine,55111026379,N
312076,olanzapine,66993068751,N
312077,olanzapine,70771142006,N
312077,olanzapine,71205048790,N
312076,olanzapine,71335066303,N
312077,olanzapine,42292001501,N
312077,olanzapine,55111016778,N
312077,olanzapine,67184056504,N
312078,olanzapine,42292001301,N
312079,olanzapine,33342006944,N
312079,olanzapine,70771141801,N
312078,olanzapine,33342006812,N
312743,quetiapine,43353081830,N
310672,haloperidol,00781139613,N
310672,haloperidol,51079073601,N
310672,haloperidol,67046032930,N
311386,loxapine,35573043602,N
312076,olanzapine,13668008890,N
312076,olanzapine,63629751401,N
312077,olanzapine,00904628606,N
312077,olanzapine,14445011010,N
312077,olanzapine,42292001520,N
312078,olanzapine,13668016701,N
312078,olanzapine,50268061015,N
312078,olanzapine,60505311103,N
312078,olanzapine,68788716109,N
312079,olanzapine,43598016560,N
312079,olanzapine,60429062210,N
312079,olanzapine,62756055383,N
312079,olanzapine,66993068230,N
312439,pimozide,49884034701,N
312635,prochlorperazine,00378510501,N
312635,perazine,43063035306,N
312635,perazine,61919053230,N
312635,perazine,63187087730,N
312635,prochlorperazine,63187087790,N
312635,perazine,67296140505,N
312743,quetiapine,13668015030,N
312743,quetiapine,43353081853,N
312743,quetiapine,46708013610,N
312743,quetiapine,50090268900,N
312743,quetiapine,60429041501,N
312744,quetiapine,29300014710,N
312744,quetiapine,68071189203,N
312744,quetiapine,55111024930,N
312745,quetiapine,00781534701,N
312745,quetiapine,13668015230,N
312745,quetiapine,47335090683,N
312745,quetiapine,55111019005,N
312745,quetiapine,68084053401,N
312745,quetiapine,68180044901,N
312828,risperidone,00378350205,N
312828,risperidone,13668003505,N
312828,risperidone,50458059010,N
312828,risperidone,55111020178,N
312829,risperidone,51079046101,N
312830,risperidone,43547034106,N
313364,thiothixene,70518254400,N
313776,ziprasidone,70518229400,N
313777,ziprasidone,00378735291,N
314154,olanzapine,55111016605,N
317174,quetiapine,50268063315,N
349545,aripiprazole,46708025691,N
314035,haloperidol,68382008006,N
312079,olanzapine,68382036606,N
312635,prochlorperazine,00781502001,N
312635,prochlorperazine,50090011005,N
312743,quetiapine,29300014910,N
312743,quetiapine,43353001160,N
312743,quetiapine,55111018630,N
312743,quetiapine,67046063660,N
312743,quetiapine,68788741208,N
312744,quetiapine,50090230700,N
312744,quetiapine,67877024238,N
312744,quetiapine,68788718509,N
312743,quetiapine,71610013660,N
312744,quetiapine,46708013410,N
312744,quetiapine,67877024201,N
312745,quetiapine,16729014901,N
312745,quetiapine,60505313708,N
312745,quetiapine,68180044907,N
312745,quetiapine,68788718401,N
312828,risperidone,13668003530,N
312828,risperidone,13668003574,N
312828,risperidone,50458059060,N
312830,risperidone,55111020378,N
312830,risperidone,55154589900,N
312830,risperidone,70518036401,N
312830,risperidone,70518213001,N
312831,risperidone,00904636061,N
312831,risperidone,13668003860,N
312831,risperidone,43353075715,N
312831,risperidone,68084027311,N
312832,risperidone,00615826539,N
312832,risperidone,43353076630,N
313361,thiothixene,70518234000,N
313776,ziprasidone,60505252906,N
313776,ziprasidone,68084010411,N
313777,ziprasidone,64679099302,N
313777,ziprasidone,64679099303,N
313777,ziprasidone,68001045206,N
313777,ziprasidone,68382023905,N
313777,ziprasidone,70518237400,N
313777,ziprasidone,70771118102,N
314035,haloperidol,68382008001,N
314078,loxapine,51079090101,N
314154,olanzapine,13668016910,N
314154,olanzapine,62756055488,N
314154,olanzapine,65862056430,N
314155,olanzapine,33342008311,N
314155,olanzapine,65862065610,N
314192,perazine,72572058001,N
314211,risperidone,13668004060,N
314211,risperidone,65841067001,N
314211,risperidone,68382011710,N
314211,risperidone,71610024660,N
314286,ziprasidone,55111025605,N
317174,quetiapine,46708013791,N
349490,aripiprazole,60505267508,N
349545,aripiprazole,16729028016,N
349545,aripiprazole,31722082731,N
349545,aripiprazole,50228032610,N
349545,aripiprazole,50228033051,N
349545,aripiprazole,62332009930,N
349553,aripiprazole,60687020211,N
349553,aripiprazole,62332010130,N
349553,aripiprazole,70518251401,N
351107,olanzapine,00093524765,N
351107,olanzapine,13668008990,N
402131,aripiprazole,43547030309,N
402131,aripiprazole,71335151303,N
429212,clozapine,00093440419,N
476179,clozapine,00093301219,N
602964,aripiprazole,67877043001,N
602964,aripiprazole,67877043003,N
602964,aripiprazole,71205048030,N
616698,risperidone,55111047079,N
643022,aripiprazole,70771143303,N
643022,aripiprazole,70771143306,N
643058,aripiprazole,68382009006,N
313776,ziprasidone,70518247700,N
313777,ziprasidone,50268081311,N
313778,ziprasidone,71335150801,N
314154,olanzapine,69543038390,N
314155,olanzapine,13668008605,N
314192,prochlorperazine,23155029442,N
314192,perazine,55390007710,N
314286,ziprasidone,63187044890,N
314286,ziprasidone,64679099102,N
317174,quetiapine,67046063715,N
317174,quetiapine,71610012853,N
349490,aripiprazole,50268009012,N
349490,aripiprazole,72865018305,N
349545,aripiprazole,70518282000,N
349547,aripiprazole,50268009211,N
349553,aripiprazole,16714014501,N
402131,aripiprazole,68788774902,N
402131,aripiprazole,68788774906,N
602964,aripiprazole,60687015711,N
616483,quetiapine,68788759006,N
616487,quetiapine,61919051930,N
672567,paliperidone,42292002601,N
672567,paliperidone,43975035003,N
721796,quetiapine,68180061601,N
721796,quetiapine,70518270200,N
349490,aripiprazole,33342012507,N
672569,paliperidone,42292002720,N
312635,prochlorperazine,52959051110,N
312745,quetiapine,63739069010,N
312829,risperidone,63629450401,N
312829,risperidone,65841066614,N
313776,ziprasidone,00378735191,N
314211,risperidone,43547034450,N
317174,quetiapine,70518254700,N
349490,aripiprazole,62332010010,N
401954,risperidone,63304095117,N
616487,quetiapine,00054022920,N
645037,risperidone,63629228301,N
721794,quetiapine,50228038330,N
856797,perphenazine,49999055130,N
314155,olanzapine,13668008630,N
314286,ziprasidone,55111025660,N
314286,ziprasidone,64679099101,N
349553,aripiprazole,31722082932,N
389201,quetiapine,55111018860,N
602964,aripiprazole,13668021605,N
602964,aripiprazole,76282004401,N
616705,risperidone,00781531408,N
721796,quetiapine,71399400006,N
402131,aripiprazole,67877043138,N
602964,aripiprazole,27241005108,N
616483,quetiapine,33342010511,N
616483,quetiapine,70518057000,N
312743,quetiapine,46708013630,N
317174,quetiapine,63629496401,N
349547,aripiprazole,70518282701,N
616698,risperidone,49884040252,N
402131,aripiprazole,63629699902,N
312076,olanzapine,59746030732,N
310672,haloperidol,00781139601,N
312076,olanzapine,33342008444,N
312078,olanzapine,00093576801,N
312078,olanzapine,63187034030,N
312078,olanzapine,71335071402,N
312635,prochlorperazine,55289056830,N
312635,prochlorperazine,63629184102,N
312744,quetiapine,16729014517,N
312745,quetiapine,50268063415,N
312829,risperidone,55700010160,N
313778,ziprasidone,71335072902,N
616483,quetiapine,68084053501,N
312078,olanzapine,68382036530,N
312635,prochlorperazine,50268068411,N
312635,perazine,59746011306,N
312635,prochlorperazine,70934040506,N
312743,quetiapine,67296133601,N
312744,quetiapine,50090478800,N
312744,quetiapine,55111024960,N
312745,quetiapine,46708013830,N
312745,quetiapine,55111019078,N
312745,quetiapine,68180044911,N
312745,quetiapine,71335043204,N
312828,risperidone,13107011905,N
312829,risperidone,13107012005,N
312829,risperidone,68382011305,N
312829,risperidone,68382011316,N
312830,risperidone,13668003760,N
312830,risperidone,65841066705,N
312831,risperidone,43353072045,N
312831,risperidone,43547034250,N
312831,risperidone,68382011501,N
312832,risperidone,51991032006,N
312832,risperidone,55111020505,N
312832,risperidone,71610004530,N
313777,ziprasidone,55111025830,N
313777,ziprasidone,63187057890,N
313777,ziprasidone,68382023980,N
313777,ziprasidone,70518275700,N
313778,ziprasidone,68788721503,N
313778,ziprasidone,71335150802,N
314154,olanzapine,00093577056,N
314154,olanzapine,14445010900,N
314154,olanzapine,43598016610,N
314154,olanzapine,60505311303,N
314155,olanzapine,33342008312,N
314155,olanzapine,49884032055,N
314192,prochlorperazine,23155052342,N
314192,perazine,70860077841,N
314286,ziprasidone,33342014451,N
314286,ziprasidone,60505252803,N
314286,ziprasidone,68084010311,N
314286,ziprasidone,68382023714,N
314286,ziprasidone,70771117908,N
317174,quetiapine,50090337900,N
317174,quetiapine,68180044802,N
349490,aripiprazole,00093758156,N
349490,aripiprazole,50228047830,N
349545,aripiprazole,68788692103,N
349545,aripiprazole,72865015505,N
403825,risperidone,63304094911,N
485496,aripiprazole,65162089374,N
602964,aripiprazole,31722081901,N
602964,aripiprazole,71205048060,N
616483,quetiapine,68788759008,N
616487,quetiapine,46708013530,N
616487,quetiapine,68788718603,N
672571,paliperidone,00904693761,N
853201,quetiapine,50228038060,N
313366,thiothixene,00378300501,N
313776,ziprasidone,68382023805,N
314154,olanzapine,43598016679,N
314211,risperidone,55111020601,N
349490,aripiprazole,16729028110,N
349547,aripiprazole,43353014845,N
402131,aripiprazole,46708025560,N
602964,aripiprazole,13811067910,N
602964,aripiprazole,43547030209,N
602964,aripiprazole,70771145105,N
616483,quetiapine,61919091160,N
616487,quetiapine,50268063115,N
616487,quetiapine,70518252200,N
721787,olanzapine,42291065230,N
721791,quetiapine,16729009512,N
721794,quetiapine,65862087601,N
349553,aripiprazole,43353014045,N
643019,aripiprazole,62332010330,N
643022,aripiprazole,68382008806,N
312828,risperidone,00378350291,N
312830,risperidone,43353043215,N
312830,risperidone,51079046220,N
312830,risperidone,55111020360,N
312831,risperidone,63629335502,N
313361,thiothixene,51079058901,N
313777,ziprasidone,70518237401,N
313778,ziprasidone,70771118002,N
314075,loxapine,70518041600,N
314078,loxapine,50090345700,N
314154,olanzapine,14445010910,N
314154,olanzapine,68084074001,N
314154,olanzapine,68382036777,N
314155,olanzapine,60505327500,N
314211,risperidone,60505258900,N
314286,ziprasidone,68382023705,N
317174,quetiapine,13668015115,N
317174,quetiapine,60687036011,N
317174,quetiapine,67877024601,N
317174,quetiapine,68788948708,N
349490,aripiprazole,43598096805,N
349490,aripiprazole,62332010071,N
349490,aripiprazole,72865015605,N
349547,aripiprazole,00093758356,N
349547,aripiprazole,13668022174,N
349547,aripiprazole,48433012001,N
349547,aripiprazole,50228048030,N
349547,aripiprazole,67877043505,N
349553,aripiprazole,68788706302,N
349553,aripiprazole,76282004830,N
402131,aripiprazole,31722082032,N
402131,aripiprazole,71335151306,N
476179,clozapine,51079021204,N
602964,aripiprazole,63187096590,N
602964,aripiprazole,68382043977,N
616487,quetiapine,13668014974,N
616487,quetiapine,16729014601,N
616487,quetiapine,47335090361,N
616487,quetiapine,65862049010,N
643022,aripiprazole,62332010430,N
721791,quetiapine,00904680361,N
721791,quetiapine,63629248001,N
313777,ziprasidone,00378735205,N
313777,ziprasidone,63629710401,N
313777,ziprasidone,68788736306,N
313778,ziprasidone,68382024030,N
314035,haloperidol,70518159901,N
314075,loxapine,00378705001,N
314075,loxapine,35573043902,N
314154,olanzapine,14445010930,N
314155,olanzapine,65862065603,N
314211,risperidone,43353045015,N
314211,risperidone,50268069915,N
317174,quetiapine,00054022225,N
349490,aripiprazole,13811068230,N
349490,aripiprazole,63629710804,N
349490,aripiprazole,63629710805,N
349490,aripiprazole,65862066410,N
349490,aripiprazole,68788700601,N
349490,aripiprazole,72865018330,N
349545,aripiprazole,16729028046,N
349545,aripiprazole,67877043201,N
349545,aripiprazole,71335171102,N
349547,aripiprazole,31722083030,N
349547,aripiprazole,60505267708,N
349547,aripiprazole,62332010271,N
349553,aripiprazole,60687020221,N
349553,aripiprazole,65162090103,N
349553,aripiprazole,67877043438,N
349553,aripiprazole,71335136402,N
349553,aripiprazole,72865015705,N
402131,aripiprazole,70518126301,N
402131,aripiprazole,70518282500,N
403825,risperidone,49884031191,N
403825,risperidone,63304094917,N
403825,risperidone,65841064006,N
403970,olanzapine,00781219231,N
602964,aripiprazole,13668021601,N
602964,aripiprazole,46708025410,N
602964,aripiprazole,50268008712,N
602964,aripiprazole,62332009710,N
602964,aripiprazole,65162089650,N
616483,quetiapine,50268063515,N
616483,quetiapine,60429041810,N
616487,quetiapine,55111016905,N
616487,quetiapine,67877024910,N
616698,risperidone,63304064305,N
672567,paliperidone,65162028109,N
721794,quetiapine,52817016360,N
721796,quetiapine,65862087760,N
853201,quetiapine,65862087360,N
313778,ziprasidone,68084010611,N
317174,quetiapine,68788948703,N
616487,quetiapine,55111016960,N
643019,aripiprazole,68382008714,N
643022,aripiprazole,68382008816,N
721787,olanzapine,00781219531,N
403969,olanzapine,00093550456,N
403970,olanzapine,00093550656,N
429212,clozapine,51862027205,N
616483,quetiapine,47335090718,N
616483,quetiapine,60429041801,N
317174,quetiapine,71335136205,N
349545,aripiprazole,70771145303,N
349553,aripiprazole,72865015730,N
351108,olanzapine,49884032355,N
616487,quetiapine,71335092602,N
848732,iloperidone,51672418404,N
616487,quetiapine,47335090388,N
616487,quetiapine,60429041410,N
312744,quetiapine,13668014874,N
312832,risperidone,00555177304,N
317174,quetiapine,55111018905,N
349547,aripiprazole,63629777401,N
317174,quetiapine,60429041601,N
602964,aripiprazole,16729027801,N
602964,aripiprazole,70518309000,N
616487,quetiapine,00615798739,N
313366,thiothixene,70518259400,N
314035,haloperidol,00378033401,N
314078,loxapine,10135058601,N
314286,ziprasidone,60505252800,N
349490,aripiprazole,63629710806,N
349545,aripiprazole,65862066305,N
349547,aripiprazole,13668022105,N
351107,olanzapine,65862065810,N
313778,ziprasidone,55111025978,N
317174,quetiapine,70518075201,N
349545,aripiprazole,70771145309,N
351107,olanzapine,51407026330,N
401953,risperidone,55111020881,N
721791,quetiapine,50742063730,N
721791,quetiapine,50742063790,N
721794,quetiapine,50090319800,N
721796,quetiapine,50742063960,N
721796,quetiapine,65862087705,N
856825,perphenazine,00378057405,N
349553,aripiprazole,43353014009,N
389201,quetiapine,55111018878,N
616483,quetiapine,33342010515,N
643019,aripiprazole,70771143203,N
402131,aripiprazole,33342012307,N
349545,aripiprazole,70518142102,N
402131,aripiprazole,63629699903,N
616487,quetiapine,13668014905,N
859824,fluphenazine,42023012989,N
859841,fluphenazine,68084095095,N
859871,haloperidol,60505602102,N
859841,fluphenazine,16714000501,N
859981,asenapine,62332019810,N
860918,fluphenazine,70518309500,N
860918,fluphenazine,70954027520,N
859841,fluphenazine,00781143901,N
859981,asenapine,51991035960,N
859981,asenapine,51991035999,N
859867,haloperidol decanoate,67457038200,N
859871,haloperidol decanoate,70518180900,N
859871,haloperidol decanoate,70710146401,N
859981,asenapine,59762201201,N
859981,asenapine,51991035860,N
860918,fluphenazine,16714000401,N
860918,fluphenazine,42291043701,N
865123,fluphenazine,42291043601,N
866103,paliperidone,16714086601,N
991044,chlorpromazine,00832030301,N
991188,chlorpromazine,60687046301,N
991188,chlorpromazine,63304008301,N
991336,promazine,51407043601,N
859841,fluphenazine,70518031805,N
859867,haloperidol decanoate,72785000501,N
859975,asenapine,46708019931,N
859975,asenapine,51991036011,N
859981,asenapine,46708019831,N
860918,fluphenazine,51407046001,N
860918,fluphenazine,68084084621,N
865117,fluphenazine,69238167801,N
865123,fluphenazine,00527178905,N
866103,paliperidone,00591369219,N
866103,paliperidone,00591369230,N
895670,quetiapine,50742063630,N
895670,quetiapine,71399150006,N
991039,promazine,00832030010,N
991044,promazine,00527296437,N
991044,chlorpromazine,00832030300,N
991044,chlorpromazine,00904713261,N
991044,promazine,16714005001,N
991044,chlorpromazine,35356009890,N
991044,chlorpromazine,68462086401,N
991044,promazine,70710113201,N
991188,promazine,00781591701,N
991188,chlorpromazine,00832030400,N
991188,promazine,50268016611,N
991188,chlorpromazine,70710113304,N
991194,promazine,00527296243,N
991194,chlorpromazine,00832030189,N
991194,promazine,50090279100,N
991194,chlorpromazine,60687043011,N
991194,chlorpromazine,68462086201,N
991194,promazine,68462086201,N
991194,chlorpromazine,68462086210,N
991194,chlorpromazine,70518308600,N
991194,promazine,70710113004,N
991194,promazine,70771150702,N
991336,promazine,51079013001,N
991336,promazine,60687044101,N
991336,chlorpromazine,70518001602,N
991336,chlorpromazine,70771150802,N
1116448,promazine,11695008601,N
991044,chlorpromazine,00832030389,N
991194,chlorpromazine,00781591401,N
991194,promazine,50268016311,N
991194,chlorpromazine,70771150701,N
991336,promazine,00781591501,N
865117,fluphenazine,51079048520,N
991044,chlorpromazine,00781171801,N
991044,promazine,00832030301,N
991044,promazine,69238106001,N
991188,promazine,69238106201,N
991194,promazine,00832030100,N
991194,promazine,50268016315,N
991194,promazine,68462086210,N
991336,chlorpromazine,68462086301,N
991336,promazine,70771150802,N
1116450,acepromazine,11695007205,N
991044,promazine,70771150904,N
991188,chlorpromazine,00832030401,N
991188,promazine,70771151001,N
991336,promazine,00832030201,N
991194,promazine,70710113002,N
1114060,promazine,13985058750,N
991044,promazine,60687045211,N
1719646,haloperidol,25021080601,N
1719646,haloperidol,67457042612,N
1719862,haloperidol decanoate,70069003001,N
1719862,haloperidol decanoate,70069038110,N
1730076,chlorpromazine,52584039731,N
2102949,perazine,55390007701,N
1719862,haloperidol,67457041013,N
1719862,haloperidol decanoate,00703701101,N
1719803,haloperidol decanoate,72785000601,N
1719862,haloperidol decanoate,10147092103,N
2102949,prochlorperazine,70860077810,N
1730076,chlorpromazine,51662140601,N
1719862,haloperidol,00703701103,N
141935,haloperidol,54838050140,N
197535,clozapine,00781599201,N
197535,clozapine,16729014216,N
197535,clozapine,00093777205,N
197535,clozapine,51079092201,N
197535,clozapine,55154828500,N
197535,clozapine,57664034713,N
197536,clozapine,00093435919,N
197754,haloperidol,71247015501,N
198075,perphenazine,00603506321,N
198075,perphenazine,70518110902,N
198076,perphenazine,68084083095,N
198076,perphenazine,70518289000,N
198076,perphenazine,70771104101,N
198077,perphenazine,00378535101,N
198077,perphenazine,00603506121,N
198078,perphenazine,70518113300,N
198078,perphenazine,70771104305,N
198159,perazine,50090063600,N
198159,perazine,55887022004,N
198322,perazine,00378240101,N
198076,perphenazine,00591410101,N
198076,perphenazine,70518282200,N
198077,perphenazine,70771104201,N
198078,perphenazine,63629725201,N
198078,perphenazine,68382059305,N
198159,perazine,50090063602,N
198322,trifluoperazine,00832049411,N
198325,perazine,51079057401,N
198365,perazine,43063074215,N
198365,perazine,50268068515,N
198365,perazine,51079054201,N
198365,perazine,54348011404,N
198365,prochlorperazine,55887061904,N
198365,prochlorperazine,55887061960,N
198365,prochlorperazine,71335095206,N
200034,olanzapine,00615824339,N
200034,olanzapine,63187045330,N
283639,olanzapine,13668017130,N
283639,olanzapine,67184056606,N
283639,olanzapine,00093510556,N
198325,trifluoperazine,00378240501,N
198365,perazine,71335095205,N
200034,olanzapine,00378515791,N
283639,olanzapine,14445011130,N
283639,olanzapine,42292001620,N
283639,olanzapine,62756055618,N
198324,trifluoperazine,70518209500,N
198365,perazine,63187025115,N
200034,olanzapine,52343003830,N
198077,perphenazine,00781104710,N
198323,trifluoperazine,00781803601,N
198323,trifluoperazine,51079057520,N
198324,trifluoperazine,51079057301,N
198365,prochlorperazine,50090185402,N
198077,perphenazine,00781804701,N
198078,perphenazine,00591410301,N
198078,perphenazine,68084060701,N
198076,perphenazine,68382059130,N
198270,thioridazine,53489050003,N
198274,thioridazine,00378061401,N
198365,prochlorperazine,52959047610,N
198365,perazine,52959047610,N
198365,prochlorperazine,63629133501,N
198365,perazine,68788762801,N
198365,perazine,71335054305,N
200034,olanzapine,00904628361,N
200034,olanzapine,60429062030,N
200034,olanzapine,65862056101,N
